"cov0","cov0.1","cov0.2","cov0.3","cov0.4","cov0.5"
0.532180036044549,-0.146399511900092,-0.53570266546914,0.170725275587643,-0.058484433145576,0.0903287509543671
-0.171612516857608,0.286811718076703,0.440387062397261,0.143451150217584,0.154507717634057,-0.0572849079791265
-0.248767600372129,0.0995256176673608,-0.172465957942625,0.201441191014587,0.0238903718993456,-0.0575342390652243
-0.443619005578406,0.460060990897899,-0.237950339452816,0.150974685122542,0.129063737772141,-0.353307368617726
-0.471726379626175,0.433392627815722,0.319649335825416,-0.0426845882277078,0.0466403363080128,-0.713617279004829
0.302831927330677,-0.210866905853056,-0.117776276059648,-0.205468115600788,0.00932645626973532,-0.136735379160034
-0.488182091054929,0.230514031924614,0.36326216490187,0.222868038665538,-0.0496646893786293,0.224313474057094
-0.11733664017923,-0.390891456530624,-0.26008620464381,0.0394224271324587,-0.209348481988593,0.572600538807009
-0.301128437770562,-0.329561104342366,0.25871956869189,0.0762148297259456,-0.136472455654085,0.165752410196941
0.186571026270048,-0.262091487437275,-0.536029845718763,0.431997539190731,-0.0434407056441231,-0.0367245857739946
0.294151730476381,0.173307637044736,-0.0662229101425484,-0.69678630699414,0.0228349327017808,0.059585553560303
-0.124156894034297,0.142981158016758,0.0468562148389319,0.327953213815342,0.0582133162989236,0.36764368950113
0.209254016912864,-0.264451736263039,-0.332304011028621,-0.0454279335927918,0.0911804655778887,-0.256421032449495
0.388499893969729,0.284606771803217,-0.226902770861802,-0.327930223486241,-0.377020959323365,-0.310775589016034
-0.164544784165631,0.0787378674425866,0.0699764475224192,-0.488065977877857,0.285381193739061,0.029093148174123
-0.30911271006651,-0.43368530985232,0.171550899383264,0.0358416555235483,0.321508547792499,-0.309524441323959
-0.192017615151767,0.246495851543974,0.40551135632735,-0.0265293977259542,0.0208397079772045,-0.0390179177015397
0.482994181621499,-0.48271028667995,0.0450026488383883,0.151686341867378,-0.0987815704993711,0.266656518259111
-0.0721280620170224,-0.0490612638645736,0.207543906775554,-0.334145825985635,-0.277164098841005,-0.256824041743259
0.459603223833436,0.517545689096923,0.19691415043028,-0.320358951733515,0.0339279169519282,-0.0291460604263357
-0.79774388117615,-0.309530869665417,0.171472554675962,0.31904959115736,0.117011383393911,0.450627387385155
-0.270084602910229,0.162154466528276,-0.338790161720513,-0.371177125832775,0.151899498357828,-0.485068991608881
-0.261031819620013,-0.46768646374902,0.275143746609008,0.243046902266405,-0.424919007618446,0.580801526223955
-0.416179830683821,-0.443820747854936,-0.555649061171572,0.0143865128303788,0.268046084677817,0.205306752785657
-0.168665656895365,-0.46322881348076,0.647371629009034,-0.127668175935549,0.401532842048258,-0.220988586732605
0.748545771857154,0.0646810943722484,-0.458931237294764,0.363111914495906,-0.0345337535910103,-0.166770148347486
0.321064661825337,-0.317374709440621,-0.586074112554975,0.538852677169814,0.00287943536754381,0.0804327217141308
0.167717239311476,0.33413429641158,-0.060992834026135,0.171269976967917,-0.127421901819585,-0.0515653531153993
-0.148310843043921,0.45797346008196,0.629676905949805,0.520741319604512,-0.141759106499084,0.368116705240777
0.099971920937593,0.454628077777156,-0.00810981693558338,0.10025705651703,0.0737927442321093,0.155080068009476
0.398541850619001,0.148266630213408,-0.182155436074618,0.28520738905688,-0.23206991924371,0.264768188067744
0.308639786817963,-0.00615538075802748,0.0256427513303015,-0.016471094272792,-0.229524795814466,-0.32241322590579
-0.362865006267486,-0.0451092368675903,-0.414213623222681,-0.605194104818099,0.320206676340073,0.353890050442913
-0.431891765943951,-0.171134457271625,-0.152492650770332,0.262106228153673,0.0730943006415137,-0.289024750844648
-0.113221400436581,0.559843701283952,0.00563057577410755,-0.311577594835717,-0.529969593328426,-0.149791464983152
0.435425396095581,0.145207385116789,-0.0232915591229961,-0.304516152977093,-0.37530479843025,-0.0865894476261915
0.231844691150438,0.129758486756359,0.254365436504902,-0.00417856208653673,0.0945794993723431,-0.530409896549989
0.351409477477121,0.307652758696293,-0.3492875348488,0.027162401093,-0.000638901916071769,-0.0799836843203119
0.741480976938407,-0.286608173588886,0.0213552072783349,-0.00242179497140084,-0.128821171123769,-0.152627031477362
0.351514980405867,0.236316795264864,0.852081337114993,-0.329465928272434,-0.404525425518407,-0.0162395382685663
0.0928759500539575,0.586640469329307,0.0443118621047184,-0.151878366158263,0.21608405214155,0.171520143939455
0.244939559110253,0.0229339605148711,-0.256219080889441,0.10720842939125,-0.288145761008406,-0.211009033641066
0.0544768887996082,-0.917437892658986,0.133007215439736,0.079233914607657,0.242550903646952,0.0887341727682227
0.347148180585984,-0.564872978112139,0.334934020351697,0.137352990496655,0.151503820415997,0.019605708429889
0.241920593385883,-0.00805492956149443,-0.203986327253825,0.183650615054089,0.0497404336025303,-0.092860130306576
-0.0647533197393398,-0.0688401278643575,0.0342574005589013,0.341114152467905,-0.179972425520779,0.117683147720591
0.425211524381659,-0.177567452075711,-0.369243861523592,-0.474762772663741,-0.0834598901858659,0.0552245475289434
0.124114721448636,0.545439671767732,0.167672928615837,-0.0615802674616113,-0.0231575998495201,-0.0697055183619449
0.119129500328325,0.140910916441454,-0.330915534550304,0.0853163740845379,-0.0252725763101618,-0.183320453956563
-0.0197783863684197,-0.21569086132542,-0.327273070114801,0.328856146511666,0.0542327394096793,-0.0912567987162262
-0.236342493126091,0.563526307746677,-0.361696059032895,-0.445088838756551,-0.122111649482396,-0.200747118912118
0.0440394351502926,0.751422956911414,-0.166164692588934,-0.77748741009179,0.198147885652686,-0.084700816798228
0.401672678727451,-0.227329901717674,-0.235338153203273,-0.0921504132818254,0.241050662578489,0.293025191314479
0.189542407522561,-0.286294540283093,0.385521163055786,-0.056883047914802,0.0207038495405757,-0.157988910875704
0.433841010701459,0.411168513466581,0.221119895450417,-0.0952509716107832,-0.135401923883878,0.110203660641579
-0.155631524028187,-0.414296725580162,0.340313775214612,-0.416780591019483,0.0380574367510832,0.125111529264688
-0.0472591174574781,-0.258052136119829,0.457229636133061,-0.123559015247636,-0.299021910822961,-0.157196200784391
0.11187650323058,-0.26892689754459,-0.0825152871413433,0.23002289965223,0.0568164221122797,0.0704038765152072
-0.0678284654615316,-0.215104427981039,0.148260152153376,-0.0681985538819103,0.106288466674391,-0.0315348304776238
0.0492475867234293,0.598555328578405,-0.0996569361948491,0.0956740213056472,-0.111089690640247,0.246252118536788
-0.300381492619402,0.320869825233474,0.369127016751582,0.0211576280147595,0.000833922998545256,0.0817945441888721
-0.372100832704855,-0.0987423777867026,0.45658270582344,-0.150986257860451,-0.212663829955921,0.0600096797491643
0.76983798302691,0.366430136751898,0.0819353099756681,0.0208728586892977,-0.216490272875621,0.168743091614102
0.0717388088137207,0.400715417821437,0.294939047672055,-0.00933932774318097,0.0329932776824823,0.156867649894148
-0.178451052445274,0.300852928166329,0.196635671469286,-0.233860724648492,0.0390372826094208,0.263125765811842
0.283509975546943,-0.0662906672018726,-0.40031717251464,0.295509108472122,-0.0289130691680544,0.386611410656757
0.000933782782935659,-0.526686348140356,-0.360843445590294,0.494171257170653,0.676853323514015,-0.278650038476575
0.193139188875979,0.0714955843710873,0.409696248605767,0.294087641233175,0.0915678561402681,0.242763287870071
0.769882094074004,0.219861584427006,0.0119200539626381,-0.0623117943987533,0.129177530750136,0.267056165978755
-0.294475008519001,0.0903139086117728,-0.625639605751233,0.128918451728762,-0.0137971991781245,-0.0505370230667357
0.321911087658364,0.111444435036668,-0.0680547192876195,-0.0292578096950714,0.464663082796707,-0.0177341637307174
-0.619660688459242,0.28426199842668,0.272826780090616,0.153760764093665,0.120940905825909,-0.047613678907845
-0.070430855721069,0.0933444243032874,0.0215217052668755,0.386069794204511,-0.135180498489245,0.162422523588138
0.37899453801333,0.0590001191751075,-0.333633976001904,-0.263575560348625,-0.356922378815626,-0.0558160712120829
-0.396231226564313,0.674935422020019,0.149140973657297,-0.365806967040724,-0.462002876073475,-0.108498408905065
0.432280583332286,-0.0489044008256521,0.422496952994663,0.0179600964164069,-0.155829863323153,-0.137284905696688
-0.0704657969945356,0.0520552293714274,-0.283829286383348,-0.195429112107011,-0.023304826257371,0.13718156776454
0.592148836945429,-0.0954907231567741,-0.228575374952727,-0.212487786536618,-0.175654573778335,0.171269904720309
0.101181027447836,0.372741112774383,-0.419384961685001,0.112439654963595,-0.0615687113577965,0.409046503396356
-0.437592553814391,-0.519818587264319,-0.527087088230281,0.178214334119918,0.117048958420883,0.0748895175160755
-0.617436976433074,0.2443778685687,0.297897367127842,-0.112272777186972,-0.00591802685342643,-0.16662312264642
0.0123032052942211,0.0598316224900228,0.221265090500906,0.443252447879297,-0.680421426558548,-0.0332628659915227
-0.151688239538978,0.00428574638941705,-0.00533290148948111,0.0248683053581535,0.165523114309577,-0.230775813183229
0.140526818436064,-0.699728730855728,-0.123292270026113,0.100145470285008,0.280645212449918,-0.221321722040486
0.704447748934464,-0.031515666668405,0.420576469366845,0.099402966106455,0.0256009569500631,0.191868281452364
-0.539121344261544,-0.157535598385171,0.838515097498076,0.154058554812539,0.147788072687087,-0.186549237135066
0.195711521204408,-0.25798565446465,-0.361584843618489,-0.226918798017233,0.341127392209269,0.372282464618302
-0.558128388597196,0.0414623828544448,0.140229365347161,-0.399699789019123,-0.0289484512818029,-0.0796944077391833
0.0407146851523197,0.269022662739502,0.247196557640129,0.0609512419383079,-0.292434911056745,0.540262082378133
-0.351036697720922,-0.0750557671130313,-0.140564694755071,0.23342505939734,-0.295484100039789,0.116841059292238
0.433310042060938,0.391216093690603,-0.284290088375576,0.26866952573117,0.149327420874676,-0.0492198789985675
0.124100126308451,-0.220438098354949,-0.203606405337556,-0.520066329076028,0.0861989859512521,0.0334529038661017
-0.370412805340689,0.955110187401006,0.0190779244840314,0.600208547652497,0.317497917740761,-0.284647239531889
-0.111841741070723,-0.325180766970928,-0.0742803479371496,0.358752712921706,-0.311511777634362,0.607158036672904
-0.0948989152987074,0.0139048487000592,0.329416080791435,0.607715222635731,-0.10327411045883,0.0929909707083338
-0.216858234804315,0.107351994401497,-0.657415586580493,-0.431386115063151,0.00811174118768657,0.147996196997705
-0.71360522249532,-0.0364149247864137,-0.314814835325182,-0.610496628294756,0.290159289791229,-0.0617415947368863
-0.637180150718621,-0.737841350256187,0.0655281191996837,-0.365526290429877,-0.024325388122374,0.0921812978421233
0.0596645923255035,-0.0101756308067884,-0.19789150839794,0.569869827816898,-0.222131865918703,0.206615889375018
0.152603501030288,0.0757745205132554,-0.159926530177431,0.622747064478001,-0.254638057214227,-0.0215357374416104
-0.414684245523408,-0.0224433675082259,-0.308575063023401,-0.0102271665552011,-0.0802999418939788,0.45033148574643
-0.10800960072621,-0.318790745924016,-0.0158772081005455,-0.167202788672253,0.0169030764922865,0.107236236047196
0.594359138357927,-0.250354664479386,0.0541431143886256,0.387756009532846,0.236387933917999,0.0301577217690632
0.0172099174031634,-0.337072399728979,-0.0475370071362399,0.498305990212987,-0.196093695575133,-0.26533047086489
-0.353953726951284,-1.24237231396409,-0.94455010097393,0.0123445443856185,0.0565053683971092,-0.149921750814762
-0.133448550820519,0.253246150122808,-0.491083396981711,0.211604429674027,-0.423223785069236,0.00334483585681905
0.107999805486988,0.628146884577896,0.114231792326578,0.119442120952737,-0.0310790794906984,-0.21220456068066
-0.0399260492496427,-0.447178158962445,-0.0669526417393449,0.461027430352803,-0.343750375694116,0.299023495268628
0.219977205803558,-0.527287858534826,-0.41449625551198,0.276388674050157,0.180670072148519,-0.21045073359346
-0.195547099895238,0.188692713112645,-0.0414750533286135,-0.0143512253591937,-0.0455933163607724,0.360902265457572
-0.0512659606710732,-0.636229050401872,-0.436702072602633,0.1752084998926,0.134435174370891,0.177835371440445
-0.0955542382102705,-0.542169302434254,0.556432660764426,-0.0590996514759199,-0.54013519392125,-0.0990516654812594
-0.467290542264739,0.317557921965426,-0.214091477667398,0.309782395836626,0.857031868312785,-0.227269292359704
-0.249457675894201,-0.503320827733747,-0.0393305942191606,0.223498235924458,-0.0103686068481441,0.35391136818991
0.102288019308832,-0.0467884368706711,0.111089504658974,0.03233026190445,-0.411350123862541,0.0263942431355825
0.263157686422946,0.0389177447558686,0.306862669627789,-0.106249410429658,-0.0209215207770399,0.381313123075631
0.245835295627672,0.101153197074654,0.43000196485199,-0.167657381883914,-0.0263782172450801,0.170783585581882
-0.518237323977997,0.757349734685829,0.117116890967858,0.423757516885189,-0.0776244783028095,0.186140836263589
-0.162289760241073,-0.253146560120202,-0.234669390344004,-0.187400163890095,0.186950384739431,0.322620402918919
0.0345144037593101,0.753135484183545,-0.176951104734622,0.107343007453988,-0.286464847078399,0.217831878404419
-0.0395802430643665,0.13609022520377,-0.680083972084854,0.576990181440314,-0.0223317633709018,-0.125622401843868
-0.0501429871253895,-0.00759488046957972,-0.123860232910537,-0.179202391791042,0.11344629603965,0.184369732203388
0.357936208568528,0.0432832821751188,-0.024150667214202,0.118685774705604,0.216425972808839,0.114628622210073
0.115699627148919,0.320607056095757,-0.590405535308161,0.234470589623326,0.0432969440602277,-0.182009705742843
-0.595175352111975,-0.0462844137670744,-0.0451152132055035,-0.23359229736991,0.103894965925121,-0.43315817032155
-0.703562531587984,-0.593183883852651,0.0338687801361833,-0.225763644018462,-0.0597781772232924,0.303248835072819
